18137240290243;55102866028985916;0
66513604428739;55102866029182524;0
138984131118019;55102866031279640;0
139636966147011;55102590077337148;0
66515215041475;37088192641625982;0
259841573827;55102866028985916;0
26932796441539;55102866029248056;0
68716310283203;55101762205810236;0
68716318671811;55102866029215356;0
137330568709059;55102863875194376;0
26648106222531;55102866028947068;0
66515751912387;55102866032851968;0
31331379823555;55102866022890496;0
62108578858951;56233181232135168;0
18135076029383;56233176919866936;0
62115541074626;54821403989802556;0
139602606408643;55102866031345152;0
137433698190019;55102866022694424;0
137433715295171;55102866020597248;0
136883892110275;55102866028985884;0
26933735965635;55102857399205660;0
137433715295171;55102866020597272;0
67065490949059;55102866022694428;0
133027208857479;38143998682103304;0
66515198264259;55102866031083068;0
259422143427;55102866029004412;0
26933316798403;56233181231610880;0
26931177440195;54824702523014192;0
31333451809731;55102866028985980;0
26931169314758;55950602431527936;0
542906763207;56233181231643696;0
137433694307267;37088467521863176;0
31329232339907;55102866022692670;0
544517374915;55032497284841340;0
26933333312451;55102866022694408;0
62666924344259;55102866028985856;0
139533886931905;54537708431949312;0
66412068717507;55102866029182488;0
137433631081154;54824702524685884;0
66515147932611;55102866020597308;0
137438010000323;55102866028985916;0
68716821856707;55102864955539000;0
544517374915;55102866029248016;0
26932796441539;55102866022874112;0
280643896590785;54537708428687128;0
62666907567043;55102866031279616;0
66515147932611;55101762207906816;0
26931185828803;55102866028920376;0
26932796441539;55102866028985912;0
67064970855363;55102866022874112;0
26932779926467;55102866031345176;0
62666907828931;55102866031345152;0
68712560575427;55950602432052224;0
66515147932611;55102861721107456;0
141829470368563;9890258006523420;0
66996234535618;54820291543448576;0
62114937095107;55102866022628352;0
66446495564738;54821391105424400;0
67064954077890;55102866022891008;0
139087814312899;55101766494485504;0
66412068717507;55102866028985880;0
66961824531395;55102866028985884;0
66515147932611;55102866028985880;0
66515215041475;55102866031345152;0
66515147932611;55102866031279104;0
9341147268035;55102591201640056;0
33532483322305;55102866031377944;0
280496772621090;9607670616506142;0
26932796441539;55107264146471936;0
66515215041475;55102866031345168;0
66515198264259;55102866022891032;0
26931169313479;56233164044926464;0
26933316797127;55951685310119424;0
26933266203587;55102866031345152;0
544500597699;55102866031345176;0
66238651024323;55102866029215352;0
536850450310;37865559220485360;0
62117151753155;55102866029214776;0
259818710979;55102866096383614;0
26648064181954;54821391054562942;0
136876292294599;55950602432052224;0
66515198527430;55950585269991424;0
242647221187;54820292062772796;0
39522180894093;39843580642389112;0
62666907568067;55102866628426752;0
26931574064071;55102316251855872;0
66515735398343;56233181231610880;0
259827155907;55102866029274748;0
519402079943;56233163984698940;0
36253005744007;38148138024238712;0
31335607681473;54537709003177728;0
62107354122183;55105902621391984;0
268232155617;63580230033555200;0
66515735069378;54820287224380432;0
54123027219845;37582976112324476;0
26932779664323;55102866028985916;0
67064971118278;55950602429430784;0
137433710822275;37017822823874048;0
26931185828803;55102866028979772;0
26931185828803;55102866028979772;0
66412135760583;54825789098976824;0
62666907812743;37017823897452156;0
68429545964419;37088467519530878;0
137437938697155;55102866032918016;0
62117164319619;37018098775621240;0
66519442899907;55102866031083064;0
31330775843779;55102866022956544;0
26937024299969;54537708428853118;0
26932779598531;55102866031279640;0
31059051921857;54537708430786366;0
9064392417890;27693821940187036;0
66515147932611;55102866029182488;0
545037468611;55102866031869440;0
136883892110275;55102866028985872;0
18291516131;64145387635047960;0
280375058383427;18650201367461376;0
66515147932611;55102866029280828;0
542906762179;55102866032918016;0
137433715033027;55102314127785756;0
137433715016643;54537708430917436;0
15523053968924;7912206414823196;1
68712971246620;7914405427444764;1
121274072349;7912214994099228;1
136599228455964;7912206404164668;1
67609164520476;7947390776252512;1
69812520689182;8457503806197252;1
26931562945566;8477364004462110;1
66239069953564;8477364004462094;1
34356501286478;3956309360381484;1
31045038382172;7947528219401240;1
